ARAC_SID,toplam_denetim,olumsuz_denetim,olumlu_denetim,ilk_denetim_tar,son_denetim_tar,OLUMSUZ_ORAN
2476,1581,217,1364,2024-01-01,2025-12-29,0.137
2477,1832,442,1390,2024-01-03,2025-12-30,0.241
2478,2085,114,1971,2024-01-01,2025-12-31,0.055
2479,1621,670,951,2024-01-01,2025-12-31,0.413
2480,1493,368,1125,2024-01-01,2025-12-31,0.246
2481,311,88,223,2025-09-11,2025-12-31,0.283
2482,779,104,675,2024-01-02,2025-12-31,0.134
2483,893,470,423,2024-01-01,2025-12-30,0.526
2487,1901,161,1740,2024-01-01,2025-12-31,0.085
2488,1180,389,791,2024-01-09,2025-12-27,0.33
2489,1359,651,708,2024-01-01,2025-12-31,0.479
2490,1429,511,918,2024-01-04,2025-12-31,0.358
2491,1815,364,1451,2024-01-06,2025-12-31,0.201
2492,1760,513,1247,2024-01-01,2025-12-30,0.291
2493,1889,308,1581,2024-01-02,2025-12-31,0.163
2498,1581,465,1116,2024-01-01,2025-12-31,0.294
2501,265,91,174,2024-01-11,2025-12-31,0.343
2502,305,151,154,2024-02-04,2025-12-06,0.495
2503,390,236,154,2024-01-22,2025-12-28,0.605
2504,337,90,247,2024-02-06,2025-12-26,0.267
2505,398,202,196,2024-01-19,2025-12-26,0.508
2506,371,155,216,2024-01-13,2025-12-26,0.418
2507,1178,424,754,2024-01-02,2025-12-31,0.36
2508,1029,376,653,2024-01-01,2025-12-30,0.365
2509,943,259,684,2024-01-01,2025-12-29,0.275
2510,1287,451,836,2024-01-01,2025-12-17,0.35
2511,1021,415,606,2024-01-10,2025-12-30,0.406
2512,1062,367,695,2024-01-11,2025-12-31,0.346
2513,1147,270,877,2024-01-01,2025-12-30,0.235
2514,1019,409,610,2024-01-15,2025-12-30,0.401
2515,2159,180,1979,2024-01-02,2025-12-31,0.083
2516,1732,249,1483,2024-01-01,2025-12-31,0.144
2517,1685,382,1303,2024-01-01,2025-12-31,0.227
2518,1709,574,1135,2024-01-02,2025-12-31,0.336
2519,1712,312,1400,2024-01-01,2025-12-26,0.182
2520,1558,398,1160,2024-01-01,2025-12-31,0.255
2521,1808,128,1680,2024-01-01,2025-12-31,0.071
2522,1711,87,1624,2024-01-02,2025-12-31,0.051
2523,1828,442,1386,2024-01-02,2025-12-31,0.242
2524,1345,449,896,2024-01-22,2025-12-31,0.334
2525,987,339,648,2024-01-02,2025-12-30,0.343
2526,1073,200,873,2024-01-01,2025-12-31,0.186
2527,1037,416,621,2024-01-02,2025-12-31,0.401
2528,1210,276,934,2024-01-02,2025-12-26,0.228
2529,1195,133,1062,2024-01-02,2025-12-31,0.111
2530,1183,499,684,2024-01-02,2025-12-31,0.422
2531,1274,207,1067,2024-01-01,2025-12-31,0.162
2532,912,112,800,2024-01-02,2025-12-31,0.123
2533,1310,276,1034,2024-01-02,2025-12-31,0.211
2534,1054,185,869,2024-01-02,2025-12-31,0.176
2535,1057,233,824,2024-01-03,2025-12-31,0.22
2536,1050,248,802,2024-01-02,2025-12-27,0.236
2537,1250,388,862,2024-01-01,2025-12-29,0.31
2538,1375,300,1075,2024-01-02,2025-12-31,0.218
2539,1197,124,1073,2024-01-02,2025-12-31,0.104
2540,1112,380,732,2024-01-02,2025-12-30,0.342
2541,828,95,733,2024-01-06,2025-12-31,0.115
2542,995,206,789,2024-01-02,2025-12-31,0.207
2543,1027,213,814,2024-01-09,2025-12-31,0.207
2544,960,90,870,2024-01-17,2025-12-30,0.094
2545,843,141,702,2024-01-03,2025-12-31,0.167
2546,741,172,569,2024-02-02,2025-12-31,0.232
2547,908,127,781,2024-01-18,2025-12-30,0.14
2548,966,178,788,2024-01-01,2025-12-31,0.184
2549,1026,222,804,2024-01-03,2025-12-19,0.216
2550,953,220,733,2024-01-30,2025-12-31,0.231
2551,974,318,656,2024-01-09,2025-12-31,0.326
2552,946,380,566,2024-01-06,2025-12-31,0.402
2553,787,192,595,2024-01-02,2025-12-31,0.244
2554,1374,207,1167,2024-01-02,2025-12-31,0.151
2555,716,164,552,2024-01-01,2025-12-27,0.229
2556,1050,200,850,2024-01-01,2025-12-31,0.19
2557,898,156,742,2024-01-11,2025-12-30,0.174
2558,945,128,817,2024-01-22,2025-12-31,0.135
2559,907,131,776,2024-01-06,2025-12-30,0.144
2560,815,153,662,2024-01-01,2025-12-31,0.188
2561,934,147,787,2024-01-03,2025-12-31,0.157
2562,1029,138,891,2024-01-06,2025-12-27,0.134
2563,809,135,674,2024-01-09,2025-12-30,0.167
2564,865,123,742,2024-01-05,2025-12-31,0.142
2565,814,81,733,2024-01-24,2025-12-31,0.1
2566,1097,152,945,2024-01-09,2025-12-31,0.139
2567,1036,173,863,2024-01-03,2025-12-31,0.167
2568,1220,459,761,2024-01-17,2025-12-31,0.376
2569,1320,300,1020,2024-01-04,2025-12-30,0.227
2570,972,131,841,2024-01-06,2025-12-09,0.135
2571,1646,486,1160,2024-01-01,2025-12-31,0.295
2572,1341,245,1096,2024-01-08,2025-12-30,0.183
2573,1483,194,1289,2024-01-01,2025-12-31,0.131
2574,1331,190,1141,2024-01-03,2025-12-30,0.143
2575,1413,311,1102,2024-01-21,2025-12-31,0.22
2576,1603,704,899,2024-01-01,2025-12-31,0.439
2577,1293,319,974,2024-01-01,2025-12-30,0.247
2578,1282,389,893,2024-01-02,2025-12-31,0.303
2579,1796,450,1346,2024-01-02,2025-12-31,0.251
2580,1486,357,1129,2024-01-02,2025-12-31,0.24
2581,1537,250,1287,2024-01-01,2025-12-30,0.163
2582,1482,316,1166,2024-01-02,2025-12-31,0.213
2583,1409,393,1016,2024-01-01,2025-12-31,0.279
2584,1438,251,1187,2024-01-02,2025-12-31,0.175
2585,2003,813,1190,2024-01-03,2025-12-31,0.406
2586,1769,490,1279,2024-01-02,2025-12-30,0.277
2587,1576,418,1158,2024-01-01,2025-12-30,0.265
2588,1246,241,1005,2024-01-01,2025-12-30,0.193
2589,1532,671,861,2024-01-01,2025-12-31,0.438
2590,1679,527,1152,2024-01-02,2025-12-31,0.314
2591,1422,490,932,2024-01-01,2025-12-30,0.345
2592,1564,569,995,2024-01-01,2025-12-31,0.364
2593,1388,277,1111,2024-01-09,2025-11-27,0.2
2594,1237,412,825,2024-01-02,2025-12-31,0.333
2595,1130,365,765,2024-01-01,2025-12-31,0.323
2596,1345,176,1169,2024-01-03,2025-12-31,0.131
2598,446,196,250,2024-02-11,2025-12-27,0.439
2599,478,311,167,2024-01-21,2025-12-29,0.651
2600,1468,727,741,2024-01-01,2025-12-31,0.495
2601,1067,238,829,2024-01-01,2025-12-18,0.223
2602,1097,195,902,2024-01-05,2025-12-25,0.178
2603,1186,551,635,2024-01-25,2025-12-30,0.465
2604,1106,207,899,2024-01-03,2025-12-30,0.187
2605,1515,655,860,2024-01-08,2025-12-31,0.432
2608,1158,222,936,2024-01-02,2025-12-31,0.192
2609,653,183,470,2024-01-01,2025-12-29,0.28
2610,766,88,678,2024-01-01,2025-12-31,0.115
2613,1291,134,1157,2024-01-06,2025-12-31,0.104
2614,829,44,785,2024-01-06,2025-12-19,0.053
2615,1035,172,863,2024-01-04,2025-12-31,0.166
2616,702,101,601,2024-01-04,2025-12-31,0.144
2617,810,124,686,2024-01-03,2025-12-31,0.153
2618,828,143,685,2024-02-17,2025-12-30,0.173
2619,914,150,764,2024-01-02,2025-12-31,0.164
2620,1031,276,755,2024-01-08,2025-12-28,0.268
2621,954,143,811,2024-01-03,2025-12-29,0.15
2622,1016,111,905,2024-01-03,2025-12-25,0.109
2623,15,0,15,2024-07-02,2025-03-22,0.0
2624,36,0,36,2024-06-03,2025-08-15,0.0
2625,25,0,25,2024-05-28,2025-07-22,0.0
2626,23,1,22,2024-05-30,2024-10-10,0.043
2627,15,1,14,2024-06-09,2025-09-17,0.067
2628,12,0,12,2024-06-13,2025-07-02,0.0
2629,11,1,10,2024-06-30,2024-11-27,0.091
2630,19,0,19,2024-05-26,2025-04-20,0.0
2631,14,2,12,2024-06-17,2025-08-25,0.143
2632,19,0,19,2024-06-01,2025-12-31,0.0
2633,637,251,386,2024-01-03,2025-12-31,0.394
2634,926,330,596,2024-01-02,2025-12-29,0.356
2635,727,223,504,2024-01-02,2025-12-31,0.307
2638,1358,725,633,2024-01-01,2025-12-31,0.534
2639,888,278,610,2024-01-02,2025-12-31,0.313
2640,2069,276,1793,2024-01-02,2025-12-31,0.133
2641,462,54,408,2024-01-02,2025-12-28,0.117
2642,209,30,179,2024-02-10,2025-12-23,0.144
2643,423,57,366,2024-01-12,2025-12-28,0.135
2644,407,71,336,2024-01-22,2025-12-31,0.174
2645,205,36,169,2024-01-20,2025-10-05,0.176
2646,234,47,187,2024-05-25,2025-12-30,0.201
2647,324,33,291,2024-01-15,2025-12-30,0.102
2648,514,34,480,2024-02-17,2025-12-31,0.066
2649,278,19,259,2024-01-16,2025-12-29,0.068
2650,228,75,153,2024-02-01,2025-12-31,0.329
2651,370,52,318,2024-01-09,2025-12-04,0.141
2652,243,29,214,2024-03-14,2025-12-31,0.119
2654,1005,55,950,2024-01-02,2025-12-31,0.055
2655,331,62,269,2024-02-17,2025-12-19,0.187
2656,541,65,476,2024-01-05,2025-12-30,0.12
2657,388,54,334,2024-02-01,2025-12-29,0.139
2658,433,74,359,2024-02-13,2025-12-31,0.171
2659,451,83,368,2024-01-14,2025-12-17,0.184
2660,398,80,318,2024-01-24,2025-12-28,0.201
2661,521,52,469,2024-01-04,2025-11-08,0.1
2662,598,46,552,2024-01-11,2025-12-31,0.077
2663,487,86,401,2024-02-13,2025-12-29,0.177
2664,1276,666,610,2024-01-01,2025-12-31,0.522
2665,831,230,601,2024-01-03,2025-12-30,0.277
2666,1415,355,1060,2024-01-01,2025-12-30,0.251
2667,1251,304,947,2024-01-01,2025-12-31,0.243
2668,1219,127,1092,2024-01-01,2025-12-30,0.104
2669,92,64,28,2024-05-20,2025-07-29,0.696
2675,956,215,741,2024-01-03,2025-12-31,0.225
2676,893,308,585,2024-01-03,2025-12-30,0.345
2677,1118,492,626,2024-01-02,2025-12-30,0.44
2678,1076,511,565,2024-01-02,2025-12-25,0.475
2679,902,257,645,2024-01-02,2025-12-30,0.285
2680,705,196,509,2024-01-01,2025-12-31,0.278
2681,839,151,688,2024-01-02,2025-12-31,0.18
2682,904,194,710,2024-01-02,2025-12-26,0.215
2684,783,311,472,2024-02-02,2025-12-31,0.397
2685,1095,502,593,2024-01-03,2025-12-31,0.458
2686,1262,219,1043,2024-01-15,2025-12-31,0.174
2687,1078,393,685,2024-01-01,2025-12-31,0.365
2688,1019,71,948,2024-01-05,2025-12-28,0.07
2689,873,561,312,2024-01-03,2025-12-31,0.643
2690,844,38,806,2024-01-02,2025-12-30,0.045
2691,902,114,788,2024-02-17,2025-12-31,0.126
2692,935,33,902,2024-01-01,2025-12-31,0.035
2693,996,205,791,2024-01-25,2025-12-24,0.206
2694,692,168,524,2024-01-05,2025-12-26,0.243
2695,1055,262,793,2024-01-06,2025-12-29,0.248
2696,852,55,797,2024-01-12,2025-12-30,0.065
2697,810,149,661,2024-01-02,2025-12-30,0.184
2703,890,115,775,2024-01-13,2025-12-31,0.129
2706,912,104,808,2024-01-03,2025-12-31,0.114
2707,953,138,815,2024-01-02,2025-12-31,0.145
2708,1044,128,916,2024-01-02,2025-12-31,0.123
2709,882,170,712,2024-01-13,2025-12-30,0.193
2710,759,106,653,2024-01-21,2025-12-31,0.14
2711,1030,152,878,2024-01-01,2025-12-30,0.148
2712,532,84,448,2024-01-06,2025-12-25,0.158
2713,683,126,557,2024-01-02,2025-12-31,0.184
2714,625,198,427,2024-01-21,2025-12-31,0.317
2715,467,15,452,2024-01-04,2025-02-20,0.032
2716,816,82,734,2024-01-01,2025-12-31,0.1
2717,857,159,698,2024-01-03,2025-12-29,0.186
2718,786,84,702,2024-01-20,2025-12-30,0.107
2719,1048,229,819,2024-01-03,2025-12-30,0.219
2720,1032,114,918,2024-01-01,2025-12-31,0.11
2721,1110,224,886,2024-01-05,2025-12-25,0.202
2722,924,109,815,2024-01-01,2025-12-31,0.118
2723,1069,151,918,2024-01-03,2025-12-26,0.141
2724,1164,118,1046,2024-01-11,2025-12-31,0.101
2725,1490,321,1169,2024-01-01,2025-12-31,0.215
2726,1129,315,814,2024-01-01,2025-12-31,0.279
2727,1426,594,832,2024-01-03,2025-12-30,0.417
2728,1392,391,1001,2024-01-01,2025-12-31,0.281
2729,1148,478,670,2024-01-01,2025-12-30,0.416
2730,1309,176,1133,2024-01-01,2025-12-31,0.134
2732,1505,329,1176,2024-01-03,2025-12-31,0.219
2733,1824,1075,749,2024-01-01,2025-12-31,0.589
2734,2059,330,1729,2024-01-02,2025-12-31,0.16
2735,1739,720,1019,2024-01-01,2025-12-30,0.414
2737,1972,743,1229,2024-01-01,2025-12-31,0.377
2738,1989,528,1461,2024-01-05,2025-12-31,0.265
2739,1690,570,1120,2024-01-02,2025-12-31,0.337
2740,1189,213,976,2024-01-03,2025-12-31,0.179
2741,1015,221,794,2024-01-01,2025-12-31,0.218
2742,1223,287,936,2024-01-01,2025-12-31,0.235
2743,275,101,174,2024-04-02,2025-12-29,0.367
2744,328,69,259,2024-02-19,2025-12-26,0.21
2745,255,113,142,2024-01-21,2025-12-30,0.443
2746,290,119,171,2024-02-19,2025-12-29,0.41
2747,322,142,180,2024-03-14,2025-12-16,0.441
2748,347,143,204,2024-02-08,2025-12-30,0.412
2749,281,107,174,2024-06-18,2025-12-29,0.381
2750,373,182,191,2024-01-25,2025-12-29,0.488
2751,269,52,217,2024-01-06,2025-12-28,0.193
2752,274,118,156,2024-01-05,2025-12-25,0.431
2753,1139,461,678,2024-01-01,2025-12-31,0.405
2754,1066,274,792,2024-01-04,2025-12-31,0.257
2755,1071,287,784,2024-01-01,2025-12-31,0.268
2756,1129,329,800,2024-01-01,2025-12-31,0.291
2757,946,252,694,2024-01-03,2025-12-31,0.266
2758,1159,445,714,2024-01-02,2025-12-31,0.384
2759,974,310,664,2024-01-09,2025-12-31,0.318
2760,981,374,607,2024-01-06,2025-12-31,0.381
2761,231,55,176,2024-02-03,2025-12-31,0.238
2762,333,171,162,2024-02-11,2025-12-30,0.514
2763,1549,200,1349,2024-01-02,2025-12-31,0.129
2764,1409,423,986,2024-01-01,2025-12-30,0.3
2765,1478,429,1049,2024-01-01,2025-12-31,0.29
2766,1510,250,1260,2024-01-08,2025-12-31,0.166
2767,940,206,734,2024-01-06,2025-12-31,0.219
2768,1055,140,915,2024-01-01,2025-12-31,0.133
2769,964,126,838,2024-01-03,2025-12-30,0.131
2770,836,130,706,2024-01-04,2025-12-31,0.156
2771,1477,216,1261,2024-01-02,2025-12-31,0.146
2772,1176,486,690,2024-01-11,2025-12-31,0.413
2773,954,76,878,2024-01-01,2025-12-30,0.08
2774,822,96,726,2024-01-02,2025-12-26,0.117
2775,818,135,683,2024-01-03,2025-12-31,0.165
2776,887,225,662,2024-01-02,2025-12-30,0.254
2777,1005,255,750,2024-01-08,2025-12-31,0.254
2778,1076,93,983,2024-02-01,2025-12-31,0.086
2779,1116,279,837,2024-01-08,2025-12-29,0.25
2780,1287,175,1112,2024-01-06,2025-12-31,0.136
2781,1306,202,1104,2024-01-03,2025-12-29,0.155
2782,1569,359,1210,2024-01-02,2025-12-31,0.229
2783,1986,736,1250,2024-01-03,2025-12-31,0.371
2784,1784,269,1515,2024-01-01,2025-12-31,0.151
2785,2061,766,1295,2024-01-13,2025-12-30,0.372
2786,375,151,224,2024-01-14,2025-12-31,0.403
2787,245,64,181,2024-01-12,2025-12-16,0.261
2788,306,155,151,2024-01-02,2025-12-31,0.507
2789,367,174,193,2024-01-18,2025-12-24,0.474
2790,1389,528,861,2024-01-03,2025-12-31,0.38
2791,1055,257,798,2024-01-02,2025-12-11,0.244
2792,1333,656,677,2024-01-01,2025-12-31,0.492
2793,1124,319,805,2024-01-01,2025-12-30,0.284
2794,1319,326,993,2024-01-02,2025-12-31,0.247
2795,1028,181,847,2024-01-02,2025-12-31,0.176
2796,757,245,512,2024-01-03,2025-12-31,0.324
2797,1183,269,914,2024-01-02,2025-12-18,0.227
2798,437,152,285,2025-04-08,2025-12-31,0.348
2799,1445,77,1368,2024-01-01,2025-12-30,0.053
2800,1618,434,1184,2024-01-02,2025-12-31,0.268
2801,1858,255,1603,2024-01-01,2025-12-31,0.137
2802,1723,338,1385,2024-01-01,2025-12-30,0.196
2803,1737,660,1077,2024-01-01,2025-12-31,0.38
2804,1919,223,1696,2024-01-01,2025-12-31,0.116
2805,1974,546,1428,2024-01-01,2025-12-28,0.277
2806,2050,892,1158,2024-01-01,2025-12-30,0.435
2807,1585,37,1548,2024-01-02,2025-12-31,0.023
2808,1889,527,1362,2024-01-02,2025-12-31,0.279
2809,1161,199,962,2024-01-03,2025-12-31,0.171
2810,1261,257,1004,2024-01-01,2025-12-31,0.204
2811,1028,199,829,2024-02-05,2025-12-31,0.194
2812,1159,371,788,2024-01-03,2025-12-31,0.32
2813,1258,374,884,2024-01-02,2025-12-30,0.297
2814,779,115,664,2024-01-04,2025-12-30,0.148
2815,1400,99,1301,2024-01-02,2025-12-31,0.071
2816,950,327,623,2024-01-03,2025-12-31,0.344
2817,1111,192,919,2024-01-03,2025-12-31,0.173
2818,886,98,788,2024-01-03,2025-12-31,0.111
2819,1109,435,674,2024-01-20,2025-12-31,0.392
2820,904,234,670,2024-01-04,2025-12-31,0.259
2821,672,97,575,2024-01-02,2025-12-29,0.144
2822,667,122,545,2024-01-09,2025-12-31,0.183
2823,872,57,815,2024-01-04,2025-12-31,0.065
2824,1059,293,766,2024-01-05,2025-12-31,0.277
2825,917,124,793,2024-01-06,2025-12-27,0.135
2826,1054,199,855,2024-01-06,2025-12-29,0.189
2827,939,187,752,2024-01-02,2025-12-31,0.199
2828,1408,561,847,2024-01-12,2025-12-31,0.398
2829,1209,281,928,2024-01-03,2025-12-31,0.232
2830,1433,365,1068,2024-01-04,2025-12-31,0.255
2831,1265,235,1030,2024-01-01,2025-12-30,0.186
2832,1378,472,906,2024-01-01,2025-12-31,0.343
2833,1441,142,1299,2024-01-03,2025-12-31,0.099
2834,1440,357,1083,2024-01-02,2025-12-30,0.248
2835,1667,366,1301,2024-01-01,2025-12-31,0.22
2836,1586,443,1143,2024-01-01,2025-12-31,0.279
2837,1736,78,1658,2024-01-01,2025-12-31,0.045
2838,1713,308,1405,2024-01-02,2025-12-31,0.18
2839,1388,231,1157,2024-01-02,2025-12-31,0.166
2840,1724,635,1089,2024-01-05,2025-12-29,0.368
2841,1674,169,1505,2024-01-02,2025-12-31,0.101
2842,1630,634,996,2024-01-01,2025-12-31,0.389
2843,680,116,564,2024-01-01,2025-12-25,0.171
2844,1374,115,1259,2024-01-01,2025-12-31,0.084
2845,1542,305,1237,2024-01-01,2025-12-31,0.198
2846,1608,458,1150,2024-01-01,2025-12-30,0.285
2847,1299,313,986,2024-01-01,2025-12-31,0.241
2848,1360,506,854,2024-01-02,2025-12-31,0.372
2849,856,241,615,2024-01-02,2025-12-31,0.282
2850,1362,228,1134,2024-01-01,2025-12-31,0.167
2851,961,224,737,2024-01-30,2025-12-31,0.233
2852,1345,443,902,2024-01-01,2025-12-31,0.329
2854,1213,271,942,2024-01-01,2025-12-31,0.223
2857,1163,264,899,2024-01-05,2025-12-31,0.227
2858,990,44,946,2024-01-03,2025-12-31,0.044
2859,1353,625,728,2024-01-02,2025-12-28,0.462
2860,569,200,369,2024-01-01,2025-12-30,0.351
2861,772,307,465,2024-01-04,2025-10-04,0.398
2862,266,64,202,2024-01-13,2025-12-25,0.241
2863,313,77,236,2024-02-04,2025-12-31,0.246
2864,352,168,184,2024-01-25,2025-12-31,0.477
2865,353,76,277,2024-02-03,2025-12-27,0.215
2866,329,80,249,2024-02-05,2025-12-31,0.243
2867,945,89,856,2024-01-02,2025-12-30,0.094
2868,1095,388,707,2024-01-07,2025-12-31,0.354
2869,1038,411,627,2024-01-03,2025-12-30,0.396
2870,1131,238,893,2024-01-01,2025-12-31,0.21
2871,884,270,614,2024-01-08,2025-12-24,0.305
2872,1076,351,725,2024-01-08,2025-12-30,0.326
2873,1150,450,700,2024-01-05,2025-12-31,0.391
2874,996,361,635,2024-01-02,2025-12-30,0.362
2875,859,278,581,2024-01-01,2025-10-22,0.324
2876,886,272,614,2024-01-12,2025-12-31,0.307
2877,901,215,686,2024-01-03,2025-12-30,0.239
2878,641,152,489,2024-01-02,2025-12-31,0.237
2879,897,325,572,2024-01-03,2025-12-31,0.362
2880,891,271,620,2024-01-16,2025-12-31,0.304
2881,1323,388,935,2024-01-02,2025-12-31,0.293
2882,1003,248,755,2024-01-02,2025-12-31,0.247
2883,1092,250,842,2024-01-08,2025-12-26,0.229
2884,934,290,644,2024-01-15,2025-12-31,0.31
2885,1190,272,918,2024-01-05,2025-12-31,0.229
2886,1079,429,650,2024-01-02,2025-12-31,0.398
2887,1267,483,784,2024-01-01,2025-12-31,0.381
2888,1328,417,911,2024-02-03,2025-12-31,0.314
2889,1248,359,889,2024-01-03,2025-12-30,0.288
2890,1293,468,825,2024-01-19,2025-12-26,0.362
2891,1190,495,695,2024-01-02,2025-12-31,0.416
2892,1072,409,663,2024-01-02,2025-12-23,0.382
2893,21,2,19,2024-06-09,2025-08-23,0.095
2895,12,2,10,2024-05-30,2025-08-24,0.167
2896,20,2,18,2024-06-05,2025-10-18,0.1
2897,2,0,2,2025-03-04,2025-03-26,0.0
2898,13,0,13,2024-05-30,2025-01-23,0.0
2899,15,1,14,2024-06-01,2025-07-24,0.067
2900,24,1,23,2024-05-30,2025-02-19,0.042
2901,1712,550,1162,2024-01-02,2025-12-31,0.321
2902,1053,294,759,2024-01-02,2025-12-30,0.279
2903,1672,667,1005,2024-01-01,2025-12-31,0.399
2904,1152,512,640,2024-01-01,2025-12-30,0.444
2905,1306,336,970,2024-01-01,2025-12-31,0.257
2906,1037,423,614,2024-01-02,2025-12-31,0.408
2907,967,191,776,2024-01-01,2025-12-31,0.198
2908,1804,551,1253,2024-01-02,2025-12-30,0.305
2909,1297,213,1084,2024-01-01,2025-12-28,0.164
2911,955,369,586,2024-01-01,2025-12-31,0.386
2912,1297,592,705,2024-01-01,2025-12-30,0.456
2913,967,320,647,2024-01-01,2025-12-31,0.331
2914,1057,482,575,2024-01-01,2025-12-31,0.456
2915,2013,402,1611,2024-02-12,2025-12-31,0.2
2916,999,241,758,2024-01-02,2025-12-29,0.241
