SIDARAC,marka,arac_yasi,yakitturu,garaj_ilce,RF_ARIZA_SKORU,RF_RISK_ETIKETI,RF_ARIZA_OLASILIGI,RİSK_SEVİYESİ,HEDEF_ARIZA_30GUN
217.0,NAN,10.0,NAN,,22.7,🟢 Düşük,0.2265712898335356,🟠 ORTA-YÜKSEK,0
218.0,NAN,8.0,NAN,,5.8,🟢 Düşük,0.05782632874372063,🟠 ORTA-YÜKSEK,1
219.0,NAN,7.0,NAN,,23.0,🟢 Düşük,0.23042831944262282,🟠 ORTA-YÜKSEK,0
220.0,NAN,6.0,NAN,,15.9,🟢 Düşük,0.15910252009594206,🟠 ORTA-YÜKSEK,1
221.0,NAN,10.0,NAN,,43.1,🟡 Orta,0.4313914994584257,🟠 ORTA-YÜKSEK,1
222.0,NAN,12.0,NAN,,73.4,🟠 Yüksek,0.7338509282871235,🟠 ORTA-YÜKSEK,1
223.0,NAN,11.0,NAN,,13.5,🟢 Düşük,0.1351983744959756,🟠 ORTA-YÜKSEK,1
224.0,NAN,8.0,NAN,,9.1,🟢 Düşük,0.09074310400337303,🟠 ORTA-YÜKSEK,0
225.0,NAN,10.0,NAN,,31.8,🟡 Orta,0.3184046390191295,🟠 ORTA-YÜKSEK,0
226.0,NAN,12.0,NAN,,5.7,🟢 Düşük,0.057236004724036525,🟠 ORTA-YÜKSEK,0
227.0,NAN,8.0,NAN,,8.5,🟢 Düşük,0.08513823166669697,🟠 ORTA-YÜKSEK,0
228.0,NAN,13.0,NAN,,23.2,🟢 Düşük,0.23224478987994573,🟠 ORTA-YÜKSEK,0
229.0,NAN,8.0,NAN,,62.7,🟠 Yüksek,0.6274646907322741,🟠 ORTA-YÜKSEK,1
230.0,NAN,11.0,NAN,,28.6,🟡 Orta,0.2861935385843022,🟠 ORTA-YÜKSEK,0
231.0,NAN,8.0,NAN,,22.8,🟢 Düşük,0.22773058308957186,🟠 ORTA-YÜKSEK,0
232.0,NAN,13.0,NAN,,35.6,🟡 Orta,0.356451881550968,🟠 ORTA-YÜKSEK,0
233.0,NAN,2.0,NAN,,10.2,🟢 Düşük,0.1019007679778513,🟠 ORTA-YÜKSEK,0
237.0,NAN,13.0,NAN,,34.8,🟡 Orta,0.3475310322478942,🟠 ORTA-YÜKSEK,0
239.0,NAN,11.0,NAN,,23.1,🟢 Düşük,0.23088179365257108,🟠 ORTA-YÜKSEK,0
240.0,NAN,1.0,NAN,,21.1,🟢 Düşük,0.211134467863616,🟠 ORTA-YÜKSEK,0
241.0,NAN,0.0,NAN,,28.3,🟡 Orta,0.28319574697311334,🟠 ORTA-YÜKSEK,1
242.0,NAN,1.0,NAN,,24.8,🟢 Düşük,0.2475572228880341,🟠 ORTA-YÜKSEK,0
243.0,NAN,13.0,NAN,,39.0,🟡 Orta,0.389588755472251,🟠 ORTA-YÜKSEK,1
244.0,NAN,10.0,NAN,,18.2,🟢 Düşük,0.18222347134762384,🟠 ORTA-YÜKSEK,0
245.0,NAN,13.0,NAN,,40.9,🟡 Orta,0.4085593109011174,🟠 ORTA-YÜKSEK,1
246.0,NAN,7.0,NAN,,31.9,🟡 Orta,0.31933902125928915,🟠 ORTA-YÜKSEK,0
247.0,NAN,13.0,NAN,,19.5,🟢 Düşük,0.19486175289040428,🟠 ORTA-YÜKSEK,1
248.0,NAN,1.0,NAN,,17.8,🟢 Düşük,0.1779119295287386,🟠 ORTA-YÜKSEK,0
249.0,NAN,0.0,NAN,,9.8,🟢 Düşük,0.09789787068686245,🟠 ORTA-YÜKSEK,0
250.0,NAN,0.0,NAN,,63.1,🟠 Yüksek,0.6306380458350502,🟠 ORTA-YÜKSEK,1
251.0,NAN,11.0,NAN,,18.6,🟢 Düşük,0.18637626798913196,🟠 ORTA-YÜKSEK,1
252.0,NAN,11.0,NAN,,9.1,🟢 Düşük,0.0911767712196838,🟠 ORTA-YÜKSEK,0
253.0,NAN,4.0,NAN,,14.2,🟢 Düşük,0.1423864675151875,🟠 ORTA-YÜKSEK,0
254.0,NAN,10.0,NAN,,25.0,🟢 Düşük,0.24964233919525816,🟠 ORTA-YÜKSEK,0
255.0,NAN,11.0,NAN,,64.9,🟠 Yüksek,0.6491135480420743,🟠 ORTA-YÜKSEK,1
256.0,NAN,10.0,NAN,,24.8,🟢 Düşük,0.24848845215247248,🟠 ORTA-YÜKSEK,0
257.0,NAN,0.0,NAN,,50.1,🟠 Yüksek,0.5012847464679325,🟠 ORTA-YÜKSEK,1
258.0,NAN,12.0,NAN,,24.1,🟢 Düşük,0.24053835791810801,🟠 ORTA-YÜKSEK,0
259.0,NAN,10.0,NAN,,80.0,🔴 Kritik,0.7998612550416069,🟠 ORTA-YÜKSEK,1
260.0,NAN,0.0,NAN,,23.6,🟢 Düşük,0.23572281525792768,🟠 ORTA-YÜKSEK,1
261.0,NAN,3.0,NAN,,9.6,🟢 Düşük,0.09570295357104383,🟠 ORTA-YÜKSEK,0
262.0,NAN,8.0,NAN,,41.5,🟡 Orta,0.4148070555313901,🟠 ORTA-YÜKSEK,1
263.0,NAN,8.0,NAN,,39.1,🟡 Orta,0.391395114153079,🟠 ORTA-YÜKSEK,1
264.0,NAN,12.0,NAN,,34.2,🟡 Orta,0.3423528646837887,🟠 ORTA-YÜKSEK,0
265.0,NAN,10.0,NAN,,22.5,🟢 Düşük,0.22486562424012826,🟠 ORTA-YÜKSEK,0
266.0,NAN,9.0,NAN,,8.6,🟢 Düşük,0.08574280709695443,🟠 ORTA-YÜKSEK,0
267.0,NAN,0.0,NAN,,13.1,🟢 Düşük,0.1314187495559791,🟠 ORTA-YÜKSEK,0
268.0,NAN,1.0,NAN,,15.2,🟢 Düşük,0.1523781842666904,🟠 ORTA-YÜKSEK,0
269.0,NAN,0.0,NAN,,36.0,🟡 Orta,0.35958182721953436,🟠 ORTA-YÜKSEK,1
270.0,NAN,7.0,NAN,,9.3,🟢 Düşük,0.09262530393943286,🟠 ORTA-YÜKSEK,0
271.0,NAN,7.0,NAN,,24.5,🟢 Düşük,0.24478989458741846,🟠 ORTA-YÜKSEK,0
272.0,NAN,1.0,NAN,,33.2,🟡 Orta,0.33247733649850775,🟠 ORTA-YÜKSEK,0
273.0,NAN,1.0,NAN,,25.4,🟡 Orta,0.2535263511768424,🟠 ORTA-YÜKSEK,0
274.0,NAN,5.0,NAN,,14.3,🟢 Düşük,0.14326085927082496,🟠 ORTA-YÜKSEK,0
275.0,NAN,8.0,NAN,,10.5,🟢 Düşük,0.10459426956377342,🟠 ORTA-YÜKSEK,0
276.0,NAN,0.0,NAN,,24.5,🟢 Düşük,0.245091873058986,🟠 ORTA-YÜKSEK,0
277.0,NAN,8.0,NAN,,71.8,🟠 Yüksek,0.7176296401872481,🟠 ORTA-YÜKSEK,1
278.0,NAN,13.0,NAN,,54.6,🟠 Yüksek,0.5460270179443969,🟠 ORTA-YÜKSEK,1
279.0,NAN,11.0,NAN,,38.2,🟡 Orta,0.3824597706477659,🟠 ORTA-YÜKSEK,1
280.0,NAN,11.0,NAN,,27.1,🟡 Orta,0.27137141268109066,🟠 ORTA-YÜKSEK,0
281.0,NAN,13.0,NAN,,30.1,🟡 Orta,0.3008781029864857,🟠 ORTA-YÜKSEK,0
282.0,NAN,11.0,NAN,,27.8,🟡 Orta,0.27820025059372666,🟠 ORTA-YÜKSEK,0
283.0,NAN,11.0,NAN,,68.8,🟠 Yüksek,0.6880204573213307,🟠 ORTA-YÜKSEK,1
284.0,NAN,11.0,NAN,,32.7,🟡 Orta,0.32734336941504033,🟠 ORTA-YÜKSEK,1
285.0,NAN,11.0,NAN,,84.7,🔴 Kritik,0.846601939406851,🟠 ORTA-YÜKSEK,1
286.0,NAN,6.0,NAN,,9.0,🟢 Düşük,0.08989402225631776,🟠 ORTA-YÜKSEK,0
287.0,NAN,10.0,NAN,,34.9,🟡 Orta,0.34879501675978936,🟠 ORTA-YÜKSEK,1
288.0,NAN,10.0,NAN,,5.3,🟢 Düşük,0.05307458079907037,🟠 ORTA-YÜKSEK,0
289.0,NAN,0.0,NAN,,6.3,🟢 Düşük,0.06290307962954506,🟠 ORTA-YÜKSEK,0
290.0,NAN,7.0,NAN,,12.7,🟢 Düşük,0.12733074262025534,🟠 ORTA-YÜKSEK,1
291.0,NAN,0.0,NAN,,13.7,🟢 Düşük,0.13698435845726253,🟠 ORTA-YÜKSEK,0
292.0,NAN,5.0,NAN,,19.3,🟢 Düşük,0.19309474390074738,🟠 ORTA-YÜKSEK,0
293.0,NAN,9.0,NAN,,4.6,🟢 Düşük,0.046029021401598945,🟠 ORTA-YÜKSEK,0
294.0,NAN,0.0,NAN,,28.4,🟡 Orta,0.2841399755988057,🟠 ORTA-YÜKSEK,1
295.0,NAN,1.0,NAN,,15.5,🟢 Düşük,0.15496557085975435,🟠 ORTA-YÜKSEK,0
301.0,NAN,8.0,NAN,,51.6,🟠 Yüksek,0.5164716885608608,🟠 ORTA-YÜKSEK,1
302.0,NAN,10.0,NAN,,3.8,🟢 Düşük,0.038095357710620566,🟠 ORTA-YÜKSEK,0
303.0,NAN,10.0,NAN,,24.6,🟢 Düşük,0.24611390589894813,🟠 ORTA-YÜKSEK,0
304.0,NAN,10.0,NAN,,2.9,🟢 Düşük,0.028862099756989768,🟠 ORTA-YÜKSEK,0
305.0,NAN,8.0,NAN,,3.3,🟢 Düşük,0.03347230982174072,🟠 ORTA-YÜKSEK,0
306.0,NAN,8.0,NAN,,34.0,🟡 Orta,0.34016780426245724,🟠 ORTA-YÜKSEK,1
307.0,NAN,8.0,NAN,,10.5,🟢 Düşük,0.10516950398044304,🟠 ORTA-YÜKSEK,0
308.0,NAN,7.0,NAN,,16.8,🟢 Düşük,0.1678511016271458,🟠 ORTA-YÜKSEK,0
309.0,NAN,1.0,NAN,,5.8,🟢 Düşük,0.05844750040128624,🟠 ORTA-YÜKSEK,0
310.0,NAN,6.0,NAN,,49.9,🟡 Orta,0.49887178007602456,🟠 ORTA-YÜKSEK,1
311.0,NAN,10.0,NAN,,33.8,🟡 Orta,0.33784420375361407,🟠 ORTA-YÜKSEK,1
312.0,NAN,8.0,NAN,,79.5,🔴 Kritik,0.7951601627512853,🟠 ORTA-YÜKSEK,1
313.0,NAN,13.0,NAN,,40.1,🟡 Orta,0.4006394031312233,🟠 ORTA-YÜKSEK,1
314.0,NAN,7.0,NAN,,4.8,🟢 Düşük,0.04819324062992358,🟠 ORTA-YÜKSEK,0
315.0,NAN,10.0,NAN,,5.5,🟢 Düşük,0.05533542329573172,🟠 ORTA-YÜKSEK,0
316.0,NAN,10.0,NAN,,19.5,🟢 Düşük,0.19491515847860225,🟠 ORTA-YÜKSEK,0
317.0,NAN,10.0,NAN,,32.0,🟡 Orta,0.32006218207087955,🟠 ORTA-YÜKSEK,0
318.0,NAN,13.0,NAN,,35.9,🟡 Orta,0.35851240368107823,🟠 ORTA-YÜKSEK,1
319.0,NAN,8.0,NAN,,18.9,🟢 Düşük,0.18917087179627906,🟠 ORTA-YÜKSEK,0
320.0,NAN,12.0,NAN,,10.1,🟢 Düşük,0.10053942662712932,🟠 ORTA-YÜKSEK,0
322.0,NAN,10.0,NAN,,51.0,🟠 Yüksek,0.5097678303644454,🟠 ORTA-YÜKSEK,1
323.0,NAN,1.0,NAN,,15.7,🟢 Düşük,0.1569995229078093,🟠 ORTA-YÜKSEK,0
324.0,NAN,13.0,NAN,,27.6,🟡 Orta,0.27644387140590343,🟠 ORTA-YÜKSEK,0
325.0,NAN,8.0,NAN,,4.9,🟢 Düşük,0.04867869553340018,🟠 ORTA-YÜKSEK,0
326.0,NAN,4.0,NAN,,6.2,🟢 Düşük,0.06184978792737247,🟠 ORTA-YÜKSEK,0
327.0,NAN,8.0,NAN,,18.4,🟢 Düşük,0.1837921140469809,🟠 ORTA-YÜKSEK,1
328.0,NAN,8.0,NAN,,6.6,🟢 Düşük,0.0655460182731686,🟠 ORTA-YÜKSEK,0
329.0,NAN,8.0,NAN,,23.8,🟢 Düşük,0.23771039410521333,🟠 ORTA-YÜKSEK,1
330.0,NAN,8.0,NAN,,49.9,🟡 Orta,0.4994443557981991,🟠 ORTA-YÜKSEK,1
331.0,NAN,10.0,NAN,,32.1,🟡 Orta,0.3208194921597743,🟠 ORTA-YÜKSEK,1
332.0,NAN,11.0,NAN,,35.9,🟡 Orta,0.35918204738113146,🟠 ORTA-YÜKSEK,1
333.0,NAN,11.0,NAN,,44.6,🟡 Orta,0.44628045879683886,🟠 ORTA-YÜKSEK,1
334.0,NAN,13.0,NAN,,83.3,🔴 Kritik,0.8330207746256612,🟠 ORTA-YÜKSEK,1
335.0,NAN,12.0,NAN,,21.7,🟢 Düşük,0.2168096739737081,🟠 ORTA-YÜKSEK,0
336.0,NAN,0.0,NAN,,12.5,🟢 Düşük,0.12460775200778448,🟠 ORTA-YÜKSEK,0
337.0,NAN,4.0,NAN,,33.1,🟡 Orta,0.3308954547475498,🟠 ORTA-YÜKSEK,1
338.0,NAN,10.0,NAN,,15.1,🟢 Düşük,0.15091104246463657,🟠 ORTA-YÜKSEK,1
339.0,NAN,12.0,NAN,,33.2,🟡 Orta,0.3321657478109573,🟠 ORTA-YÜKSEK,0
340.0,NAN,4.0,NAN,,16.6,🟢 Düşük,0.16558911147898783,🟠 ORTA-YÜKSEK,0
341.0,NAN,9.0,NAN,,20.6,🟢 Düşük,0.20643070133857416,🟠 ORTA-YÜKSEK,0
342.0,NAN,8.0,NAN,,17.7,🟢 Düşük,0.17721837369476584,🟠 ORTA-YÜKSEK,0
344.0,NAN,6.0,NAN,,29.4,🟡 Orta,0.29400880761728965,🟠 ORTA-YÜKSEK,1
345.0,NAN,8.0,NAN,,38.3,🟡 Orta,0.38322135179251116,🟠 ORTA-YÜKSEK,1
346.0,NAN,7.0,NAN,,15.9,🟢 Düşük,0.15869922102559247,🟠 ORTA-YÜKSEK,0
347.0,NAN,6.0,NAN,,17.9,🟢 Düşük,0.1785869638848617,🟠 ORTA-YÜKSEK,1
352.0,NAN,8.0,NAN,,35.2,🟡 Orta,0.35165934481167194,🟠 ORTA-YÜKSEK,1
353.0,NAN,7.0,NAN,,13.8,🟢 Düşük,0.13760457405453713,🟠 ORTA-YÜKSEK,0
354.0,NAN,10.0,NAN,,45.9,🟡 Orta,0.4592937332365419,🟠 ORTA-YÜKSEK,1
355.0,NAN,7.0,NAN,,27.8,🟡 Orta,0.2781186668257752,🟠 ORTA-YÜKSEK,0
356.0,NAN,6.0,NAN,,17.0,🟢 Düşük,0.17045828734394403,🟠 ORTA-YÜKSEK,0
357.0,NAN,10.0,NAN,,5.6,🟢 Düşük,0.05557742637829228,🟠 ORTA-YÜKSEK,0
358.0,NAN,12.0,NAN,,51.0,🟠 Yüksek,0.509621876343126,🟠 ORTA-YÜKSEK,0
359.0,NAN,8.0,NAN,,13.6,🟢 Düşük,0.13641314089799675,🟠 ORTA-YÜKSEK,0
360.0,NAN,2.0,NAN,,8.1,🟢 Düşük,0.08087711134601663,🟠 ORTA-YÜKSEK,0
361.0,NAN,12.0,NAN,,38.1,🟡 Orta,0.38069906822287947,🟠 ORTA-YÜKSEK,0
362.0,NAN,11.0,NAN,,29.1,🟡 Orta,0.29071912283133794,🟠 ORTA-YÜKSEK,0
363.0,NAN,0.0,NAN,,25.2,🟡 Orta,0.25211901195085107,🟠 ORTA-YÜKSEK,1
364.0,NAN,3.0,NAN,,14.2,🟢 Düşük,0.1415661047112945,🟠 ORTA-YÜKSEK,0
365.0,NAN,4.0,NAN,,14.1,🟢 Düşük,0.1413365080196224,🟠 ORTA-YÜKSEK,0
366.0,NAN,10.0,NAN,,38.8,🟡 Orta,0.38834411526579365,🟠 ORTA-YÜKSEK,1
367.0,NAN,3.0,NAN,,21.7,🟢 Düşük,0.21746340776900713,🟠 ORTA-YÜKSEK,0
368.0,NAN,7.0,NAN,,31.7,🟡 Orta,0.3174594934245487,🟠 ORTA-YÜKSEK,1
369.0,NAN,8.0,NAN,,21.8,🟢 Düşük,0.2175414354199401,🟠 ORTA-YÜKSEK,0
370.0,NAN,7.0,NAN,,29.0,🟡 Orta,0.28975134350689835,🟠 ORTA-YÜKSEK,0
371.0,NAN,8.0,NAN,,27.9,🟡 Orta,0.2786509437765388,🟠 ORTA-YÜKSEK,1
372.0,NAN,11.0,NAN,,14.0,🟢 Düşük,0.14040676961021778,🟠 ORTA-YÜKSEK,0
373.0,NAN,8.0,NAN,,18.9,🟢 Düşük,0.18945107892783405,🟠 ORTA-YÜKSEK,0
374.0,NAN,10.0,NAN,,39.9,🟡 Orta,0.39856512024324464,🟠 ORTA-YÜKSEK,1
375.0,NAN,10.0,NAN,,26.2,🟡 Orta,0.26236929341972615,🟠 ORTA-YÜKSEK,0
376.0,NAN,0.0,NAN,,17.2,🟢 Düşük,0.17220452967427963,🟠 ORTA-YÜKSEK,0
377.0,NAN,0.0,NAN,,24.5,🟢 Düşük,0.24501550105921538,🟠 ORTA-YÜKSEK,0
378.0,NAN,8.0,NAN,,19.3,🟢 Düşük,0.19322869169708579,🟠 ORTA-YÜKSEK,0
379.0,NAN,0.0,NAN,,25.9,🟡 Orta,0.25890279340458844,🟠 ORTA-YÜKSEK,0
380.0,NAN,0.0,NAN,,17.9,🟢 Düşük,0.17936643924301163,🟠 ORTA-YÜKSEK,0
381.0,NAN,7.0,NAN,,16.2,🟢 Düşük,0.16189632803158488,🟠 ORTA-YÜKSEK,0
382.0,NAN,9.0,NAN,,10.7,🟢 Düşük,0.1072731862438697,🟠 ORTA-YÜKSEK,0
383.0,NAN,11.0,NAN,,23.8,🟢 Düşük,0.23757618061372768,🟠 ORTA-YÜKSEK,0
384.0,NAN,10.0,NAN,,27.7,🟡 Orta,0.2772443899034756,🟠 ORTA-YÜKSEK,0
385.0,NAN,8.0,NAN,,14.1,🟢 Düşük,0.14069493092460178,🟠 ORTA-YÜKSEK,1
386.0,NAN,7.0,NAN,,13.6,🟢 Düşük,0.13637353149450945,🟠 ORTA-YÜKSEK,0
387.0,NAN,13.0,NAN,,27.4,🟡 Orta,0.274011111013249,🟠 ORTA-YÜKSEK,0
388.0,NAN,4.0,NAN,,27.6,🟡 Orta,0.276136471497539,🟠 ORTA-YÜKSEK,0
389.0,NAN,9.0,NAN,,29.5,🟡 Orta,0.2947340567843184,🟠 ORTA-YÜKSEK,0
390.0,NAN,13.0,NAN,,55.6,🟠 Yüksek,0.5562409397546892,🟠 ORTA-YÜKSEK,0
391.0,NAN,13.0,NAN,,31.4,🟡 Orta,0.31374938027179383,🟠 ORTA-YÜKSEK,0
392.0,NAN,13.0,NAN,,40.8,🟡 Orta,0.407791067512749,🟠 ORTA-YÜKSEK,1
393.0,NAN,12.0,NAN,,53.2,🟠 Yüksek,0.5320172315986417,🟠 ORTA-YÜKSEK,1
394.0,NAN,10.0,NAN,,74.5,🟠 Yüksek,0.7449422215085179,🟠 ORTA-YÜKSEK,1
395.0,NAN,13.0,NAN,,45.4,🟡 Orta,0.4536578863416561,🟠 ORTA-YÜKSEK,0
396.0,NAN,11.0,NAN,,83.9,🔴 Kritik,0.838794555864927,🟠 ORTA-YÜKSEK,1
397.0,NAN,11.0,NAN,,29.5,🟡 Orta,0.29456088862926866,🟠 ORTA-YÜKSEK,0
398.0,NAN,14.0,NAN,,74.8,🟠 Yüksek,0.7475703742656994,🟠 ORTA-YÜKSEK,1
399.0,NAN,2.0,NAN,,19.8,🟢 Düşük,0.19777743323624072,🟠 ORTA-YÜKSEK,0
400.0,NAN,7.0,NAN,,17.1,🟢 Düşük,0.17130176016124024,🟠 ORTA-YÜKSEK,0
401.0,NAN,7.0,NAN,,21.9,🟢 Düşük,0.219328070203272,🟠 ORTA-YÜKSEK,0
402.0,NAN,10.0,NAN,,5.7,🟢 Düşük,0.05745453988057293,🟠 ORTA-YÜKSEK,0
403.0,NAN,6.0,NAN,,29.4,🟡 Orta,0.2944734014462301,🟠 ORTA-YÜKSEK,1
404.0,NAN,13.0,NAN,,20.9,🟢 Düşük,0.20890622995443453,🟠 ORTA-YÜKSEK,0
405.0,NAN,0.0,NAN,,50.8,🟠 Yüksek,0.5081664335969391,🟠 ORTA-YÜKSEK,0
420.0,MERCEDES,17.0,MOTORIN,Eyüpsultan,86.7,🔴 Kritik,0.8673174084611113,🔴 YÜKSEK RİSK,1
421.0,MERCEDES,19.0,MOTORIN,Ataşehir,83.3,🔴 Kritik,0.8334117467514933,🔴 YÜKSEK RİSK,1
422.0,BMC,8.0,MOTORIN,Küçükçekmece,96.8,🔴 Kritik,0.967974412263495,🔴 YÜKSEK RİSK,1
423.0,BMC,13.0,MOTORIN,Küçükçekmece,84.1,🔴 Kritik,0.8414202412002524,🔴 YÜKSEK RİSK,1
424.0,NAN,,NAN,Küçükçekmece,10.8,🟢 Düşük,0.1083124976511169,🟠 ORTA-YÜKSEK,0
425.0,OTOKAR,12.0,MOTORIN,Sultangazi,83.1,🔴 Kritik,0.8313455426512455,🔴 YÜKSEK RİSK,1
427.0,MERCEDES,19.0,MOTORIN,Beykoz,77.4,🔴 Kritik,0.7740524947190356,🔴 YÜKSEK RİSK,1
428.0,BMC,8.0,MOTORIN,Küçükçekmece,94.2,🔴 Kritik,0.9422831278586743,🔴 YÜKSEK RİSK,1
429.0,BMC,8.0,MOTORIN,Küçükçekmece,90.3,🔴 Kritik,0.9031797914891565,🔴 YÜKSEK RİSK,1
430.0,BMC,8.0,MOTORIN,Küçükçekmece,97.7,🔴 Kritik,0.9773673244606782,🔴 YÜKSEK RİSK,1
431.0,BMC,8.0,MOTORIN,Küçükçekmece,98.6,🔴 Kritik,0.9859569947345612,🔴 YÜKSEK RİSK,1
432.0,BMC,8.0,MOTORIN,Küçükçekmece,94.0,🔴 Kritik,0.9396720769974842,🔴 YÜKSEK RİSK,1
433.0,BMC,8.0,MOTORIN,Küçükçekmece,89.5,🔴 Kritik,0.8949909249098201,🔴 YÜKSEK RİSK,1
434.0,BMC,8.0,MOTORIN,Küçükçekmece,99.0,🔴 Kritik,0.9898669353189572,🔴 YÜKSEK RİSK,1
435.0,BMC,8.0,MOTORIN,Küçükçekmece,93.9,🔴 Kritik,0.9388802613758607,🟠 ORTA-YÜKSEK,1
436.0,BMC,8.0,MOTORIN,Küçükçekmece,92.4,🔴 Kritik,0.9236409614460916,🔴 YÜKSEK RİSK,1
437.0,KARSAN,12.0,CNG,Kağıthane,62.1,🟠 Yüksek,0.6207995602692032,🟠 ORTA-YÜKSEK,1
438.0,KARSAN,12.0,CNG,Kağıthane,75.7,🔴 Kritik,0.7570335918147174,🔴 YÜKSEK RİSK,1
439.0,KARSAN,12.0,CNG,Kağıthane,88.3,🔴 Kritik,0.8833554736297299,🔴 YÜKSEK RİSK,1
440.0,KARSAN,12.0,CNG,Kağıthane,74.0,🟠 Yüksek,0.7402694891490857,🔴 YÜKSEK RİSK,1
441.0,OTOKAR,12.0,MOTORIN,Sancaktepe,50.0,🟡 Orta,0.4998930295342541,🔴 YÜKSEK RİSK,0
442.0,OTOKAR,12.0,MOTORIN,Kartal,93.2,🔴 Kritik,0.9316316882032493,🔴 YÜKSEK RİSK,1
445.0,NAN,8.0,NAN,,14.4,🟢 Düşük,0.1442922435064756,🟠 ORTA-YÜKSEK,0
446.0,NAN,0.0,NAN,,4.7,🟢 Düşük,0.04652803779318507,🟠 ORTA-YÜKSEK,0
447.0,NAN,11.0,NAN,,47.1,🟡 Orta,0.47070415817171396,🟠 ORTA-YÜKSEK,1
448.0,NAN,0.0,NAN,,12.9,🟢 Düşük,0.12901872187150873,🟠 ORTA-YÜKSEK,1
449.0,NAN,0.0,NAN,,12.2,🟢 Düşük,0.12186416866348722,🟠 ORTA-YÜKSEK,0
450.0,NAN,0.0,NAN,,51.2,🟠 Yüksek,0.5117422265369764,🟠 ORTA-YÜKSEK,1
451.0,NAN,0.0,NAN,,29.3,🟡 Orta,0.29335417745754044,🟠 ORTA-YÜKSEK,0
452.0,NAN,0.0,NAN,Pendik,33.4,🟡 Orta,0.33412476088296833,🔴 YÜKSEK RİSK,0
453.0,NAN,0.0,NAN,,55.7,🟠 Yüksek,0.5568326365123906,🟠 ORTA-YÜKSEK,1
454.0,NAN,0.0,NAN,,15.8,🟢 Düşük,0.15751376375336648,🟠 ORTA-YÜKSEK,0
455.0,NAN,0.0,NAN,,9.8,🟢 Düşük,0.09834854843170233,🟠 ORTA-YÜKSEK,0
456.0,NAN,7.0,NAN,,41.7,🟡 Orta,0.41723112564236736,🟠 ORTA-YÜKSEK,0
457.0,NAN,0.0,NAN,,21.6,🟢 Düşük,0.21583484081367957,🟠 ORTA-YÜKSEK,0
458.0,NAN,0.0,NAN,,36.1,🟡 Orta,0.3611526621790711,🟠 ORTA-YÜKSEK,1
459.0,NAN,6.0,NAN,,75.9,🔴 Kritik,0.7588272883780465,🟠 ORTA-YÜKSEK,1
460.0,NAN,11.0,NAN,,5.8,🟢 Düşük,0.0578944259420468,🟠 ORTA-YÜKSEK,0
461.0,NAN,10.0,NAN,,44.0,🟡 Orta,0.43968547344806863,🟠 ORTA-YÜKSEK,1
462.0,NAN,8.0,NAN,,5.6,🟢 Düşük,0.05575641150031289,🟠 ORTA-YÜKSEK,0
463.0,NAN,11.0,NAN,,6.6,🟢 Düşük,0.06571697567367474,🟠 ORTA-YÜKSEK,0
464.0,NAN,11.0,NAN,,20.7,🟢 Düşük,0.206617022949494,🟠 ORTA-YÜKSEK,0
465.0,NAN,1.0,NAN,,15.7,🟢 Düşük,0.156937251745255,🟠 ORTA-YÜKSEK,0
466.0,NAN,9.0,NAN,,55.5,🟠 Yüksek,0.5548045798471386,🟠 ORTA-YÜKSEK,1
467.0,NAN,9.0,NAN,,7.5,🟢 Düşük,0.07517222209728214,🟠 ORTA-YÜKSEK,0
468.0,NAN,9.0,NAN,,9.0,🟢 Düşük,0.0898891011336401,🟠 ORTA-YÜKSEK,0
469.0,NAN,13.0,NAN,,30.2,🟡 Orta,0.30155372848253814,🟠 ORTA-YÜKSEK,0
470.0,NAN,10.0,NAN,,50.7,🟠 Yüksek,0.5072379865614162,🟠 ORTA-YÜKSEK,1
471.0,NAN,11.0,NAN,,34.0,🟡 Orta,0.3395895738746704,🟠 ORTA-YÜKSEK,0
472.0,NAN,11.0,NAN,,30.4,🟡 Orta,0.30378603208129334,🟠 ORTA-YÜKSEK,0
473.0,NAN,0.0,NAN,,20.3,🟢 Düşük,0.20252806030762657,🟠 ORTA-YÜKSEK,0
474.0,NAN,13.0,NAN,,29.9,🟡 Orta,0.2993377600452199,🟠 ORTA-YÜKSEK,1
475.0,NAN,12.0,NAN,,21.7,🟢 Düşük,0.21741203716824778,🟠 ORTA-YÜKSEK,0
476.0,NAN,8.0,NAN,,24.4,🟢 Düşük,0.2440027820180623,🟠 ORTA-YÜKSEK,0
477.0,NAN,10.0,NAN,,27.3,🟡 Orta,0.2728051459299149,🟠 ORTA-YÜKSEK,0
478.0,NAN,11.0,NAN,,19.4,🟢 Düşük,0.19362571841471385,🟠 ORTA-YÜKSEK,0
479.0,NAN,0.0,NAN,,7.4,🟢 Düşük,0.07359574645169951,🟠 ORTA-YÜKSEK,0
480.0,NAN,10.0,NAN,,26.9,🟡 Orta,0.2693989383389826,🟠 ORTA-YÜKSEK,0
481.0,NAN,10.0,NAN,,30.3,🟡 Orta,0.3029222843539828,🟠 ORTA-YÜKSEK,1
482.0,NAN,8.0,NAN,,12.5,🟢 Düşük,0.12502292138958027,🟠 ORTA-YÜKSEK,0
483.0,NAN,10.0,NAN,,30.7,🟡 Orta,0.30725025459770233,🟠 ORTA-YÜKSEK,0
484.0,NAN,10.0,NAN,,19.1,🟢 Düşük,0.19133414198615256,🟠 ORTA-YÜKSEK,0
485.0,NAN,11.0,NAN,,20.6,🟢 Düşük,0.20555988953231685,🟠 ORTA-YÜKSEK,0
